,unique.code,S_C,S_SC,S_L,S_S,longitude,latitude,year,season,Argentina.sialis,Aristostomias.scintillans,Bathophilus.flemingi,Bathylagoides.wesethi,Bathylagus.pacificus,Brosmophycis.marginata,Ceratoscopelus.townsendi,Chauliodus.macouni,Chromis.punctipinnis,Cololabis.saira,Diogenichthys.atlanticus,Diogenichthys.laternatus,Electrona.risso,Embassichthys.bathybius,Engraulis.mordax,Girella.nigricans,Glyptocephalus.zachirus,Hemilepidotus.spinosus,Hippoglossina.stomata,Hypsypops.rubicundus,Icichthys.lockingtoni,Idiacanthus.antrostomus,Lampadena.urophaos,Leuroglossus.stilbius,Lipolagus.ochotensis,Loweina.rara,Lyopsetta.exilis,Medialuna.californiensis,Merluccius.productus,Microstoma,Microstomus.pacificus,Nansenia.candida,Nansenia.crassa,Notolychnus.valdiviae,Notoscopelus.resplendens,Ophiodon.elongatus,Oxylebius.pictus,Paralichthys.californicus,Parophrys.vetulus,Peprilus.simillimus,Pleuronichthys.coenosus,Pleuronichthys.decurrens,Pleuronichthys.verticalis,Protomyctophum.crockeri,Psettichthys.melanostictus,Pseudobathylagus.milleri,Sardinops.sagax,Scomber.japonicus,Scorpaenichthys.marmoratus,Sebastes.aurora,Sebastes.diploproa,Sebastes.goodei,Sebastes.jordani,Sebastes.levis,Sebastes.paucispinis,Seriola.lalandi,Sphyraena.argentea,Stenobrachius.leucopsarus,Stomias.atriventer,Symbolophorus.californiensis,Symbolophorus.evermanni,Symphurus.atricaudus,Tactostoma.macropus,Tarletonbeania.crenularis,Tetragonurus.cuvieri,Trachurus.symmetricus,Triphoturus.mexicanus,Zoarcoidei,Anguilliformes1,Gonostomatidae1,Sternoptychidae1,Vinciguerria1,Scopelarchidae1,Paralepididae1,Myctophum1,Diaphus1,Nannobrachium1,Hygophum1,Macrouridae1,Ophidiiformes1,Lampridiformes1,Melamphaidae1,Syngnathus1,Sebastes1,Scorpaena1,Sebastolobus1,Cottidae1,Agonidae1,Cyclopteridae1,Paralabrax1,Sciaenidae1,Labridae1,Chiasmodon1,Clinidae1,Hypsoblennius1,Gobiidae1,Citharichthys1,Pleuronichthys1,Gempylidae1
7448,86.7 100 8904 JD,8904,JD,86.7,100,-123.07,31.65667,1989,spring,0,0,0,9.26,0,0,0,0,0,0,18.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.15,0,0,0,0,0,23.15,0,0,0,9.26,0,0,0,0,0,0,32.41,0,0,0,0,13.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7449,86.7 110 8904 JD,8904,JD,86.7,110,-123.745,31.32333,1989,spring,0,0,0,4.43,0,0,4.43,0,0,0,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,0,8.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7450,90 28 8904 JD,8904,JD,90,28,-117.7683,33.485,1989,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36,0,0,0,0,32.16,0,0,0,42.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.72,0,0,0,0,0,0,5.36,0,0,0,5.36,0,0,0,0
7451,90 30 8904 JD,8904,JD,90,30,-117.9033,33.42,1989,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.44,0,0,0,0,0,0,0,0,0,4.72,0,0,0,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,0,0,0,0,0,47.2,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7452,90 35 8904 JD,8904,JD,90,35,-118.2517,33.25167,1989,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.79,0,0,0,0,0,0,0,0,4.87,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0
7453,90 37 8904 JD,8904,JD,90,37,-118.3883,33.185,1989,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7454,90 45 8904 JD,8904,JD,90,45,-118.9367,32.91833,1989,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,0,0
7455,90 53 8904 JD,8904,JD,90,53,-119.4817,32.65,1989,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94,0,9.88,0,0,0,0,0,0,0,0,0,0,0,4.94,0,0,0
7456,90 60 8904 JD,8904,JD,90,60,-119.96,32.41833,1989,spring,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7457,90 70 8904 JD,8904,JD,90,70,-120.6367,32.085,1989,spring,0,0,0,0,0,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46,0,0,0,0,0,0,0,0,0,0,0,0,0,33.11,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7458,90 80 8904 JD,8904,JD,90,80,-121.3183,31.75,1989,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,4.89,0,0,4.89,0,0,0,0,0,0,0,0,4.89,34.23,0,0,0,0,0,0,9.78,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0
7459,90 90 8904 JD,8904,JD,90,90,-121.985,31.41667,1989,spring,0,0,0,0,0,0,0,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98,0,4.99,0,0,0,0,0,0,0,0,0,0,19.96,0,0,0,0,9.98,0,14.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7460,90 100 8904 JD,8904,JD,90,100,-122.6617,31.085,1989,spring,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,10.2,0,0,0,10.2,0,0,0,0,0,0,25.5,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7461,90 110 8904 JD,8904,JD,90,110,-123.3317,30.75333,1989,spring,0,0,0,16.11,0,0,0,5.37,0,0,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,10.74,0,0,0,10.74,0,0,16.11,0,0,0,0,0,0,0,0,0,0,0,5.37,0,0,0,0,0,0,0,0,0,0,0,0,0,16.11,0,10.74,0,0,0,5.37,0,10.74,0,0,0,10.74,0,0,0,5.37,0,0,26.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7462,90 120 8904 JD,8904,JD,90,120,-123.9983,30.425,1989,spring,0,0,0,0,0,0,29.34,0,0,0,14.67,0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,29.34,0,0,0,0,0,0,0,0,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.56,0,0,4.89,0,4.89,0,4.89,0,0,53.79,0,29.34,0,0,0,0,9.78,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7463,93.3 26.7 8904 JD,8904,JD,93.3,26.7,-117.305,32.955,1989,spring,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,232.26,0,0,0,0,0,0,0,0,9.48,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,0,4.74,0,0,0,0,0,0,0,4.74,0,0,0,0,9.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,0,0,4.74,0,0,0,28.44,0,0,0,0,4.74,9.48,4.74,0
7464,93.3 28 8904 JD,8904,JD,93.3,28,-117.3967,32.91333,1989,spring,40.41237,0,0,0,0,0,0,0,0,0,0,0,0,0,50.51546,0,0,0,0,0,0,0,0,30.30928,0,0,0,0,10.10309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.30928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7465,93.3 30 8904 JD,8904,JD,93.3,30,-117.5333,32.84667,1989,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.58824,0,0,0,0,0,0,0,0,21.59664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59664,0,0,0,0,0,0,0,10.79832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.38655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7466,93.3 35 8904 JD,8904,JD,93.3,35,-117.8733,32.68167,1989,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.68,0,0,0,0,0,0,0,0,10.34,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7467,93.3 40 8904 JD,8904,JD,93.3,40,-118.2167,32.51,1989,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.64,0,0,0,0,0,0,0,0,37.03,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,31.74,0,0,0,0,0,5.29,0,10.58,0,0,0,0,5.29,0,0,0,0,0,15.87,0,0,0,0,0,0,10.58,0,0,0,0,0,0,0,0,0,0,0,0,5.29,0,0
7468,93.3 45 8904 JD,8904,JD,93.3,45,-118.5533,32.34833,1989,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.75254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75051,0,0,0,0,0,0,0,0,0,0,0,0,0,53.75254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.25355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7469,93.3 50 8904 JD,8904,JD,93.3,50,-118.8917,32.17833,1989,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.24,0,0,57.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56,0,0,0,0,0,0,229.44,0,0,0,0,0,0,0,0,0,0,0,0,9.56,0,0
7470,93.3 60 8904 JD,8904,JD,93.3,60,-119.5767,31.84,1989,spring,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,19.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91,0,0,0,0,0,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,9.94,0,0,0,0,4.97,0,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7471,93.3 70 8904 JD,8904,JD,93.3,70,-120.245,31.51333,1989,spring,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,20.8,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,166.4,10.4,0,0,0,0,0,0,0,0,0,5.2,0,5.2,0,0,0,5.2,0,10.4,0,0,0,0,0,0,0,0,0,0,41.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7472,93.3 80 8904 JD,8904,JD,93.3,80,-120.9217,31.18,1989,spring,0,0,0,9.96,0,0,0,0,0,0,14.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98,0,0,0,0,0,0,0,0,0,0,0,19.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,0,0,0,0,0,109.56,0,0,0,0,14.94,0,0,4.98,0,0,14.94,0,0,0,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7473,93.3 90 8904 JD,8904,JD,93.3,90,-121.59,30.84833,1989,spring,0,0,0,5.02,0,0,0,0,0,0,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02,0,0,0,0,5.02,0,5.02,0,0,0,0,0,0,0,0,0,0,0,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,35.14,0,5.02,0,0,0,5.02,0,10.04,0,0,0,0,0,0,0,0,0,5.02,45.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7474,93.3 100 8904 JD,8904,JD,93.3,100,-122.26,30.51333,1989,spring,0,0,0,0,0,0,0,0,0,0,9.92,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92,0,0,0,0,0,0,0,0,0,9.92,4.96,0,0,0,0,0,39.68,0,0,0,0,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7475,93.3 110 8904 JD,8904,JD,93.3,110,-122.92,30.18,1989,spring,0,14.73,0,0,0,0,4.91,0,0,0,24.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,9.82,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7476,93.3 120 8904 JD,8904,JD,93.3,120,-123.5883,29.84833,1989,spring,0,0,0,0,0,0,0,0,0,0,57.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54,0,0,0,0,0,0,0,0,0,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.08,0,0,0,0,0,0,0,0,0,14.31,4.77,4.77,4.77,0,0,0,9.54,0,0,0,0,9.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7477,76.7 49 8907 NH,8907,NH,76.7,49,-120.7783,35.08833,1989,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,10.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7478,76.7 51 8907 NH,8907,NH,76.7,51,-120.92,35.02,1989,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7479,76.7 55 8907 NH,8907,NH,76.7,55,-121.1983,34.88833,1989,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52,0,0,0,0,0,0,0,0,0,0,0,0,10.52,0,0
7480,76.7 60 8907 NH,8907,NH,76.7,60,-121.55,34.72167,1989,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64,0,0
7481,76.7 70 8907 NH,8907,NH,76.7,70,-122.2467,34.38667,1989,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.29979,0,0
7482,76.7 80 8907 NH,8907,NH,76.7,80,-122.9433,34.05333,1989,summer,0,0,0,9.64,0,0,9.64,4.82,0,0,4.82,0,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82,0,4.82,0,0,4.82,9.64,28.92,0,0,0,19.28,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7483,76.7 90 8907 NH,8907,NH,76.7,90,-123.6333,33.72,1989,summer,0,0,0,15.84,0,0,5.28,5.28,0,0,0,0,0,0,0,0,0,0,0,0,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7484,76.7 100 8907 NH,8907,NH,76.7,100,-124.3217,33.38833,1989,summer,0,0,0,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.58,0,0,0,0,0,0,0,0,0,0,5.29,0,0,0,0,10.58,10.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7485,80 51 8907 NH,8907,NH,80,51,-120.5233,34.45,1989,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,3.4,0,0,0,6.8,3.4,0,0,3.4,0,0,0,0
7486,80 55 8907 NH,8907,NH,80,55,-120.8017,34.31833,1989,summer,0,0,0,0,0,0,0,0,10.53254,0,0,0,0,0,210.6509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.8462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53254,0,0,0,0,0,0,0,0,21.06509,0,0,0,0,0,0,0,31.59763,0,0,0,0,0,21.06509,0,0,0,0,0,10.53254,537.1598,0,0
7487,80 60 8907 NH,8907,NH,80,60,-121.1483,34.15,1989,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7488,80 70 8907 NH,8907,NH,80,70,-121.8417,33.81833,1989,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.75,0,0
7489,80 80 8907 NH,8907,NH,80,80,-122.5317,33.48333,1989,summer,0,0,0,0,0,0,0,0,0,0,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,0,0,0,0,0,5.24,0,0,0,0,0,5.24,0,0,0,0,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,80 90 8907 NH,8907,NH,80,90,-123.2217,33.15167,1989,summer,0,0,0,19,0,0,14.25,4.75,0,0,4.75,0,0,0,0,0,0,0,0,0,0,9.5,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,0,0,0,0,9.5,19,0,0,0,23.75,0,0,0,0,4.75,0,33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7491,80 100 8907 NH,8907,NH,80,100,-123.905,32.81667,1989,summer,0,0,0,10.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7492,81.8 46.9 8907 NH,8907,NH,81.8,46.9,-120.0233,34.275,1989,summer,42.69388,0,0,0,0,0,0,0,0,0,0,0,0,0,352.2245,0,0,0,0,0,0,0,0,10.67347,10.67347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67347,0,0,0,0,0,0,2369.51,0,0,0,21.34694,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67347,64.04082,10.67347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.69388,0,53.36735,0,0,0,0,85.38776,0,0
7493,83.3 40.6 8907 NH,8907,NH,83.3,40.6,-119.4117,34.225,1989,summer,0,0,0,0,0,0,0,0,17.88,0,0,0,0,0,71.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,585.57,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.88,0,0,0,0,0,4.47,0,17.88,0,0,0,8.94,4.47,0,0
7494,83.3 42 8907 NH,8907,NH,83.3,42,-119.5083,34.17833,1989,summer,0,0,0,0,0,0,0,0,4.84,0,0,0,0,0,145.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.84,4.84,0,0,0,0,0,0,0,0,19.36,0,0,0,0,0,0,0,0,0,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68,0,0,0,0,0,14.52,0,29.04,0,0,0,4.84,24.2,0,0
7495,83.3 51 8907 NH,8907,NH,83.3,51,-120.1317,33.87833,1989,summer,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,309.33,0,0,0,0,0,0,0,0,0,0,0,0,0,24.55,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,260.23,9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.73,0,0,4.91,0,0,4.91,0,44.19,0,0,0,0,34.37,0,0
7496,83.3 55 8907 NH,8907,NH,83.3,55,-120.4117,33.745,1989,summer,0,0,0,0,0,0,0,0,0,0,9.214876,0,0,0,110.5785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.214876,0,0,0,0,0,0,0,0,0,0,0,0,18.42975,0,0
7497,83.3 60 8907 NH,8907,NH,83.3,60,-120.755,33.57833,1989,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.15464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.15464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
